Date,Dividends
2017-03-22,0.078000
2016-12-28,0.117000
2016-09-13,0.124000
2016-06-14,0.261000
2016-03-15,0.089000
2015-12-24,0.098000
2015-09-25,0.086000
2015-06-26,0.345000
2015-03-25,0.138000
2014-12-24,0.091000
2014-09-24,0.093000
