Date,Dividends
2016-12-28,0.275000
2016-06-15,0.125000
2015-12-29,0.344000
2015-06-17,0.121000
2014-12-29,0.308000
2014-06-18,0.102000
2013-12-27,0.177000
2013-06-19,0.084000
