Date,Dividends
2016-12-28,0.321000
2016-06-15,0.301000
2015-12-29,0.353000
2015-06-17,0.247000
2014-12-29,0.236000
2014-06-18,0.178000
2013-12-27,0.193000
2013-06-19,0.068000
