Date,Dividends
2016-09-13,0.297000
2016-06-14,0.139000
2016-03-15,0.046000
2015-12-24,0.107000
2015-09-25,0.311000
2015-06-26,0.222000
2015-03-25,0.050000
2014-12-24,0.092000
2014-09-24,0.246000
2014-06-24,0.208000
2014-03-25,0.066000
