Date,Dividends
2016-06-15,0.153000
2015-12-29,0.110000
2015-06-17,0.134000
2014-12-29,0.269000
2014-06-18,0.206000
2013-12-27,0.129000
2013-06-19,0.209000
2012-12-24,0.217000
2012-06-22,0.081000
2011-12-23,0.040000
2011-06-24,0.028000
