Date,Dividends
2016-06-15,0.228000
2015-12-29,0.208000
2015-06-17,0.228000
2014-12-29,0.228000
2014-06-18,0.228000
2013-12-27,0.290000
2013-06-19,0.214280
2012-12-24,0.239310
2012-06-22,0.219290
2011-12-23,0.249320
2011-06-24,0.213280
2010-12-24,0.243320
2010-06-25,0.228300
2009-12-24,0.247320
2009-06-25,0.234300
2008-12-24,0.309400
2008-06-25,0.255330
2007-12-24,0.222290
2007-06-26,0.237310
2006-12-22,0.255330
2006-06-27,0.231300
