Date,Dividends
2016-09-13,0.133000
2016-06-21,0.140000
2015-12-24,0.165000
2015-09-23,0.158000
2015-06-26,0.134000
2015-03-23,0.167000
2014-12-24,0.136000
2014-09-22,0.113000
2014-06-23,0.107000
2014-03-24,0.123000
